"id","political_party","text_clean.x","batch_id","sentiment","explanation","gemini_llm"
"1247499352442101760","psoe","🔴 ➡️ Vamos en la buena dirección. Las medidas de confinamiento son efectivas. Los esfuerzos de todos están salvando vidas. ✅ Estamos estabilizando la pandemia. #CMin #FuertesYUnidos",1234,"positive","The tweet states that measures are effective, efforts are saving lives, and the pandemic is stabilizing, all of which are positive outcomes.","positive"
"1247497045616857089","psoe","📡 En directo, rueda de prensa posterior al Consejo de Ministros, 7 de abril 2020. #FuertesYUnidos",1234,"neutral","This is a factual announcement of a press conference, providing the date and time, without any sentiment.","neutral"
"1247489088464265218","psoe","🗣 Aquí puedes seguir cada día los datos que ofrecen los responsables del Comité Técnico de Gestión del #COVID19, en cada una de sus áreas. #EsteVirusLoParamosUnidos #FuertesYUnidos 📊 Cronología actualizada a 07/04/2020 a las 11:30h.",1234,"neutral","This tweet provides information on where to follow daily data from COVID-19 management officials, serving as an informational resource.","neutral"
"1247470876343353344","psoe","🔴 José García Molina, subdirector general de Logística e Innovación Esta Semana Santa: 🏘️ Quedarse en casa no es una opción, es una necesidad. 🧐 va a reforzar los controles, también, aéreos, sobre todo por las noches. #FuertesYUnidos",1234,"neutral","The tweet states that staying home is a necessity and that controls will be reinforced, presenting factual information about public health measures.","neutral"
"1247468656868687878","psoe","🔴 José Manuel Santiago, Jefe del Estado Mayor 🏥 Día Internacional de la #Salud: Nos sentimos orgullosos de los profesionales sanitarios y de los funcionarios públicos, de la lección que nos están dando, de su entrega sin condiciones. #FuertesYUnidos",1234,"positive","The tweet expresses pride in healthcare professionals and public servants, highlighting their dedication and the lesson they are providing, which is a positive sentiment.","positive"
"1247465922698399744","psoe","🔴 María José Sierra, Centro de Coordinación de Alertas y Emergencias Sanitarias 📊 Datos actualizados #COVID19: 140.510 diagnosticados (⬆️4%) 13.789 fallecidos 7.069 en UCI ✅ Curados 43.208 (+2.771) La tendencia sostenida sigue descendente. #FuertesYUnidos",1234,"neutral","This tweet presents updated COVID-19 data, including diagnosed cases, deaths, ICU patients, and recoveries, along with a statement about the descending trend. While the trend is positive, the presentation of raw data and a factual statement makes it neutral.","neutral"
"1247464459322392576","psoe","📡 En DIRECTO, comparecencia del Comité Técnico de seguimiento del estado de alarma por el #COVID19, 7 de abril de 2020. #FuertesYUnidos",1234,"neutral","This is a factual announcement of a live broadcast of a technical committee meeting regarding the state of alarm for COVID-19.","neutral"
"1247448397063303168","psoe","Ante el desafío como país que supone esta emergencia sanitaria, necesitamos unidad y lealtad. ➡️ Unidad de acción y sentido de Estado. España ya lo supo hacer en 1977.",1234,"positive","The tweet emphasizes the need for unity and loyalty in facing the health emergency, referencing a past successful instance of national unity, framing these as positive attributes.","positive"
"1247448393078771712","psoe","Como dice el PP de Casado que está vetado el control parlamentario y que está secuestrada la democracia... ¿Los presidentes y presidentas regionales del PP estarán compareciendo todas las semanas en sus cámaras, verdad? Oh, wait! Que ha cerrado la Asamblea 🤔",1234,"negative","The tweet criticizes the PP party by questioning the parliamentary control and democracy, using a sarcastic tone to highlight perceived hypocrisy.","negative"
"1247448390830624768","psoe","Por tanto, el presidente comparece. El Gobierno, comparece. Se contestan las preguntas de la oposición. Mesa y Junta del se reúnen. ✅ Es decir, con el estado de alarma HAY MÁS ACTIVIDAD PARLAMENTARIA. Sin el estado de alarma, no. Mira ⬇️",1235,"positive","The tweet highlights increased parliamentary activity during the state of alarm, using a checkmark emoji and stating 'HAY MÁS ACTIVIDAD PARLAMENTARIA' (there is more parliamentary activity), indicating a positive outcome.","positive"
"1247448388808970241","psoe","Además, el Gobierno mantiene informada a la Cámara: 🏥 Envía DIARIAMENTE documentación a las Comisiones de Sanidad y Constitucional. 📤 El Centro Nacional de Epidemiología envía al Parlamento un informe 3 VECES EN SEMANA y otro semanal con normativa aprobada.",1235,"positive","The tweet details the government's consistent communication with the Chamber, mentioning daily documentation and frequent reports, using emojis and emphasizing the regularity of information flow, which is presented as a positive aspect of governance.","positive"
"1247448386996965376","psoe","¿Se hace más trabajo parlamentario y de control al gobierno? Se hace. 🏛️ Responde en Cortes Generales una media de 200 preguntas por escrito de la oposición. ⬇️ Mira",1235,"positive","The tweet directly answers the question about increased parliamentary work and government oversight with 'Se hace' (It is done) and provides a statistic about written questions answered, framing these actions as positive.","positive"
"1247448385172443139","psoe","NO, el no está cerrado en el estado de alarma. La derecha y la ultraderecha (otra vez) mienten. 🏛️ El Presidente ha comparecido 3 veces 🏛️ 2 ministros y 1 vicepresidenta 🏥 Ministro Sanidad comparece semanalmente [Y va hilo 🧵]",1235,"negative","The tweet directly refutes a claim by 'la derecha y la ultraderecha' (the right and the far-right) by stating they are lying ('mienten'), and then lists instances of parliamentary activity, framing the opposition's claims as false and the government's actions as factual.","negative"
"1247436394949206018","psoe","Cada día, cada hora, cada minuto que seamos capaces de recortar a la enfermedad, cuenta. Por eso ahora, más que nunca, UNIDAD para vencer juntos la batalla al virus. 💪 #FuertesYUnidos",1235,"positive","The tweet emphasizes the importance of unity and collective effort to overcome the disease, using phrases like 'UNIDAD para vencer juntos' (UNITY to win together) and a strong emoji (💪), conveying a hopeful and determined message.","positive"
"1247418424185282560","psoe","Hoy es el Día Internacional de la #Salud. Vivimos momentos durísimos en los que ratificamos la necesidad de una sanidad pública fuerte. Los vivimos, agradecidos por el coraje de nuestros personal sanitario. 📢👏🏼👏🏼👏🏼Desde balcón, ventana, azotea: G R A C I A S #FuertesYUnidos",1235,"positive","The tweet expresses gratitude and appreciation for healthcare workers on International Health Day, using clapping emojis (👏🏼👏🏼👏🏼) and the hashtag #FuertesYUnidos (Strong and United), highlighting positive sentiment towards essential workers and national unity.","positive"
"1247232857233391616","psoe","💪🏻 Un día más, un día menos. Este virus lo paramos cuando al notar algún síntoma te aíslas del resto de la familia. #FuertesYUnidos #EsteVirusLoParamosUnidos ❤️",1235,"positive","The tweet offers advice on how to stop the virus and uses positive hashtags like #FuertesYUnidos (Strong and United) and #EsteVirusLoParamosUnidos (We stop this virus united), along with a heart emoji (❤️), conveying a message of collective action and hope.","positive"
"1247228509153525761","psoe","📰 Marlaska anuncia el refuerzo de la protección a sanitarios y víctimas de violencia de género 🗞️ En nuestra web toda la información sobre la comparecencia de los ministros de , Grande-Marlaska, y de , . #FuertesYUnidos",1235,"positive","The tweet announces reinforcement of protection for healthcare workers and victims of gender violence, using newspaper emojis (📰🗞️) and the hashtag #FuertesYUnidos (Strong and United), indicating positive government action and support.","positive"
"1247208448372232194","psoe","🗣️ : La visión es global y Europa se muestra unida. Hemos firmado con otros 11 países un manifiesto donde ponemos de relieve que la pandemia no puede ser nunca una excusa para debilitar los estados de derecho ni los principios que sustentan la unión. #FuertesYUnidos",1235,"positive","The tweet highlights European unity in the face of the pandemic, stating that the pandemic cannot be an excuse to weaken the rule of law, and uses the hashtag #FuertesYUnidos (Strong and United), conveying a message of solidarity and principled action.","positive"
"1247207480599379968","psoe","🗣️ : La justicia es un mecanismo que hoy tiene que contribuir a la recuperación social y económica. Es necesario que Justicia active planes en el ámbito sociolaboral, contencioso-administrativo y en los juzgados de lo mercantil. #FuertesYUnidos",1235,"positive","The tweet discusses the role of justice in social and economic recovery, suggesting necessary actions for the justice system, and uses the hashtag #FuertesYUnidos (Strong and United), framing these as constructive steps towards recovery.","positive"
